price,discription,location,Bedrooms,Bathrooms,Parking_spaces,floor_size
945000.0,2 Bedroom Apartment,Pretoriuspark,2.0,2.0,2.0,76 m²
450000.0,2 Bedroom Apartment,Florida,2.0,1.0,1.0,92 m²
945000.0,2 Bedroom Apartment,Pretoriuspark,2.0,2.0,2.0,76 m²
400000.0,1 Bedroom Apartment,Weavind Park,1.0,1.0,2.0,68 m²
770000.0,2 Bedroom Apartment,Edenburg,2.0,1.0,2.0,54 m²
550000.0,2 Bedroom Apartment,Sunnyside,2.0,1.0,1.0,86 m²
950000.0,2 Bedroom Apartment,Eco Park Estate,2.0,1.0,1.0,83 m²
630000.0,2 Bedroom Apartment,Kibler Park,2.0,1.0,1.0,61 m²
1995000.0,3 Bedroom Apartment,Brooklyn,3.0,3.5,2.0,387 m²
1100000.0,2 Bedroom Apartment,Rivonia,2.0,2.0,1.0,91 m²
1995000.0,3 Bedroom Apartment,Brooklyn,3.0,3.5,2.0,387 m²
529000.0,1 Bedroom Apartment,Westdene,1.0,1.0,1.0,46 m²
880000.0,2 Bedroom Apartment,Magaliessig,2.0,1.0,1.0,95 m²
4750000.0,3 Bedroom Apartment,Bryanston,3.0,3.5,2.0,346 m²
10899000.0,2 Bedroom Apartment,Sandton Central,2.0,2.5,2.0,138 m²
730000.0,2 Bedroom Apartment,Noordwyk,2.0,2.0,2.0,74 m²
735000.0,1 Bedroom Apartment,Lonehill,1.0,1.0,2.0,52 m²
760000.0,2 Bedroom Apartment,Hazeldean,2.0,2.0,1.0,79 m²
2450000.0,3 Bedroom Apartment,Sandown,3.0,3.0,2.0,142 m²
525000.0,1 Bedroom Apartment,Willow Acres,1.0,1.0,1.0,71 m²
7499000.0,3 Bedroom Apartment,Sandton Central,3.0,3.5,2.0,302 m²
1200000.0,1 Bedroom Apartment,Sandown,1.0,1.5,1.0,57 m²
1195000.0,1 Bedroom Apartment,Bryanston,1.0,1.0,1.0,41 m²
1500000.0,1 Bedroom Apartment,Melrose North,1.0,1.0,1.0,52 m²
637500.0,2 Bedroom Apartment,Verwoerdpark,2.0,1.0,2.0,79 m²
460000.0,2 Bedroom Apartment,Pretoria Central,2.0,2.0,2.0,96 m²
699000.0,2 Bedroom Apartment,Heuweloord,2.0,1.0,1.0,54 m²
689999.0,2 Bedroom Apartment,Silverton,2.0,1.5,3.0,81 m²
620000.0,1 Bedroom Apartment,Olivedale,1.0,1.0,1.0,43 m²
2500000.0,3 Bedroom Apartment,Fourways,3.0,2.0,2.0,115 m²
1200000.0,2 Bedroom Apartment,Annlin,2.0,1.0,2.0,105 m²
1565000.0,2 Bedroom Apartment,Linbro Park,2.0,2.0,2.0,106 m²
525000.0,1 Bedroom Apartment,North Riding AH,1.0,1.0,2.0,53 m²
299000.0,1 Bedroom Apartment,Albertville,1.0,1.0,1.0,37 m²
580000.0,1 Bedroom Apartment,Montgomery Park,1.0,1.0,1.0,48 m²
580000.0,1 Bedroom Apartment,Montgomery Park,1.0,1.0,1.0,48 m²
699999.0,2 Bedroom Apartment,Alveda,2.0,1.0,1.0,49 m²
580000.0,1 Bedroom Apartment,Montgomery Park,1.0,1.0,1.0,48 m²
699999.0,2 Bedroom Apartment,Alveda,2.0,1.0,1.0,49 m²
499000.0,2 Bedroom Apartment,Olievenhoutbosch,2.0,1.0,2.0,46 m²
760000.0,1 Bedroom Apartment,Montgomery Park,1.0,1.0,1.0,60 m²
720000.0,2 Bedroom Apartment,Noordwyk,2.0,1.0,1.0,59 m²
500000.0,2 Bedroom Apartment,Wonderboom South,2.0,1.5,1.0,68 m²
680000.0,1 Bedroom Apartment,Fourways,1.0,1.0,1.0,52 m²
645000.0,2 Bedroom Apartment,Birchleigh,2.0,1.0,2.0,63 m²
895000.0,1 Bedroom Apartment,Riviera,1.0,1.0,2.0,54 m²
610000.0,2 Bedroom Apartment,Karenpark,2.0,2.0,1.0,68 m²
700000.0,3 Bedroom Apartment,Radiokop,3.0,2.0,2.0,79 m²
799000.0,2 Bedroom Apartment,Leeuwenhof Estate,2.0,2.0,2.0,80 m²
969000.0,1 Bedroom Apartment,Broadacres,1.0,1.0,2.0,87 m²
865000.0,2 Bedroom Apartment,Erand Gardens,2.0,1.0,1.0,72 m²
700000.0,2 Bedroom Apartment,Brentwood Park,2.0,1.0,2.0,62 m²
1249000.0,2 Bedroom Apartment,Fourways,2.0,2.0,2.0,100 m²
577500.0,1 Bedroom Apartment,Die Hoewes,1.0,1.0,1.0,43 m²
839000.0,2 Bedroom Apartment,Jackal Creek Golf Estate,2.0,2.0,1.0,72 m²
2175000.0,2 Bedroom Apartment,Morningside,2.0,2.0,2.0,105 m²
585000.0,2 Bedroom Apartment,Dinwiddie,2.0,1.0,1.0,85 m²
699000.0,3 Bedroom Apartment,Witpoortjie,3.0,2.0,2.0,64 m²
450000.0,1 Bedroom Apartment,Boksburg West,1.0,1.0,1.0,51 m²
949000.0,2 Bedroom Apartment,Greenstone Hill,2.0,2.0,1.0,71 m²
2100000.0,3 Bedroom Apartment,Illovo,3.0,2.0,1.0,179 m²
599000.0,1 Bedroom Apartment,Edenvale Central,1.0,1.0,2.0,69 m²
4499000.0,2 Bedroom Apartment,Houghton Estate,2.0,2.0,2.0,100 m²
700000.0,2 Bedroom Apartment,Alveda,2.0,1.0,1.0,54 m²
450000.0,1 Bedroom Apartment,Boksburg West,1.0,1.0,1.0,51 m²
765000.0,2 Bedroom Apartment,Mooikloof Ridge,2.0,1.0,1.0,75 m²
550000.0,2.5 Bedroom Apartment,Pretoria Central,2.5,2.0,1.0,77 m²
760000.0,2 Bedroom Apartment,Heuweloord,2.0,1.0,2.0,54 m²
1199000.0,2 Bedroom Apartment,Carlswald North Estate,2.0,2.0,1.0,69 m²
980000.0,2 Bedroom Apartment,Noordwyk,2.0,2.0,2.0,76 m²
630000.0,1 Bedroom Apartment,Northcliff,1.0,1.0,1.0,39 m²
820000.0,1 Bedroom Apartment,Paulshof,1.0,1.0,1.0,83 m²
1890000.0,2 Bedroom Apartment,Rivonia,2.0,2.0,2.0,126 m²
649000.0,2 Bedroom Apartment,Northcliff,2.0,2.0,1.0,57 m²
1900000.0,3 Bedroom Apartment,Menlo Park,3.0,2.0,1.0,91 m²
630000.0,1 Bedroom Apartment,Jackal Creek Golf Estate,1.0,1.0,2.0,48 m²
849000.0,2 Bedroom Apartment,Hillcrest,2.0,1.0,2.0,40 m²
1099000.0,2 Bedroom Apartment,Constantia Kloof,2.0,2.0,1.0,94 m²
3000000.0,3 Bedroom Apartment,Morningside,3.0,3.0,2.0,146 m²
910000.0,2 Bedroom Apartment,North Riding,2.0,1.0,1.0,89 m²
495000.0,2 Bedroom Apartment,The Orchards,2.0,1.0,1.0,72 m²
615000.0,1 Bedroom Apartment,North Riding,1.0,1.0,2.0,76 m²
2285000.0,1 Bedroom Apartment,Melrose Arch,1.0,1.0,1.0,60 m²
1199000.0,2 Bedroom Apartment,River Club,2.0,1.0,2.0,78 m²
375000.0,1 Bedroom Apartment,Dinwiddie,1.0,1.0,2.0,62 m²
699000.0,2 Bedroom Apartment,Elandspoort,2.0,1.0,1.0,46 m²
333000.0,1 Bedroom Apartment,Sunnyside,1.0,1.0,1.0,63 m²
1590000.0,2 Bedroom Apartment,Aspen Hills Nature Estate,2.0,2.0,1.0,86 m²
1199000.0,2 Bedroom Apartment,River Club,2.0,1.0,2.0,78 m²
999000.0,2 Bedroom Apartment,Pomona,2.0,2.0,2.0,76 m²
2050000.0,2 Bedroom Apartment,Morningside,2.0,2.0,2.0,84 m²
440000.0,2 Bedroom Apartment,Comet,2.0,1.0,1.0,49 m²
760000.0,1 Bedroom Apartment,Oriel,1.0,1.0,1.0,69 m²
1450000.0,3 Bedroom Apartment,Broadacres,3.0,2.0,2.0,104 m²
2799000.0,3 Bedroom Apartment,Sandhurst,3.0,2.0,2.0,167 m²
650000.0,2 Bedroom Apartment,The Reeds,2.0,1.0,1.0,64 m²
730000.0,1 Bedroom Apartment,Dainfern,1.0,1.0,1.0,46 m²
479000.0,2 Bedroom Apartment,Fleurhof,2.0,1.0,2.0,39 m²
809950.0,2 Bedroom Apartment,Albemarle Ext 1,2.0,2.0,2.0,94 m²
800000.0,2 Bedroom Apartment,Kensington,2.0,2.0,3.0,128 m²
630000.0,2 Bedroom Apartment,Noordheuwel,2.0,1.0,1.0,82 m²
670000.0,2 Bedroom Apartment,Dalpark Ext 1,2.0,1.0,2.0,78 m²
749000.0,2 Bedroom Apartment,Northwold,2.0,2.0,1.0,74 m²
750000.0,2 Bedroom Apartment,Bedford Gardens,2.0,1.0,2.0,81 m²
350000.0,2 Bedroom Apartment,Sunnyside,2.0,1.0,1.0,65 m²
750000.0,2 Bedroom Apartment,Bedford Gardens,2.0,1.0,2.0,81 m²
649000.0,2 Bedroom Apartment,Crystal Park,2.0,1.0,1.0,66 m²
3000000.0,2 Bedroom Apartment,Atholl,2.0,2.0,1.0,146 m²
2400000.0,3 Bedroom Apartment,Willow Acres Ext 9,3.0,2.0,3.0,259 m²
485000.0,2 Bedroom Apartment,Pretoria Central,2.0,2.0,1.0,96 m²
740000.0,2 Bedroom Apartment,Blackheath,2.0,2.0,1.0,78 m²
699000.0,2 Bedroom Apartment,Northcliff,2.0,1.0,2.0,108 m²
750000.0,2 Bedroom Apartment,Fairleads,2.0,2.0,1.0,80 m²
995990.0,2 Bedroom Apartment,Kosmosdal,2.0,2.0,2.0,60 m²
929900.0,1 Bedroom Apartment,Mooikloof,1.0,1.0,1.0,41 m²
450000.0,1 Bedroom Apartment,The Orchards,1.0,1.0,1.0,50 m²
670000.0,1 Bedroom Apartment,Norwood,1.0,1.0,2.0,48 m²
1100000.0,2 Bedroom Apartment,Hatfield,2.0,1.0,1.0,90 m²
765000.0,2 Bedroom Apartment,Buccleuch,2.0,1.0,2.0,74 m²
855000.0,2 Bedroom Apartment,Erand Gardens,2.0,2.0,3.0,78 m²
510000.0,2.5 Bedroom Apartment,Cason,2.5,1.0,1.0,79 m²
1425000.0,2 Bedroom Apartment,Khyber Rock,2.0,2.0,1.0,84 m²
549000.0,2 Bedroom Apartment,Florida,2.0,1.0,1.0,73 m²
530000.0,2 Bedroom Apartment,Denneoord,2.0,1.0,2.0,70 m²
840000.0,2 Bedroom Apartment,Amberfield,2.0,1.0,2.0,99 m²
530000.0,2 Bedroom Apartment,Denneoord,2.0,1.0,2.0,70 m²
1200000.0,3 Bedroom Apartment,Killarney,3.0,2.0,2.0,142 m²
820000.0,2 Bedroom Apartment,Hazeldean,2.0,2.0,1.0,79 m²
820000.0,2 Bedroom Apartment,Sonneglans,2.0,1.0,1.0,76 m²
990000.0,2 Bedroom Apartment,The View,2.0,1.0,2.0,67 m²
1160000.0,2 Bedroom Apartment,Blyde Riverwalk Estate,2.0,2.0,2.0,74 m²
850000.0,0.5 Bedroom Apartment,Parktown North,0.5,1.0,1.0,42 m²
320000.0,2 Bedroom Apartment,West Village,2.0,1.0,2.0,74 m²
820000.0,2 Bedroom Apartment,Sonneglans,2.0,1.0,1.0,76 m²
450000.0,2 Bedroom Apartment,Florida,2.0,1.0,1.0,92 m²
1650000.0,4 Bedroom Apartment,Linmeyer,4.0,2.5,3.0,166 m²
800000.0,2 Bedroom Apartment,Florida Glen,2.0,1.0,1.0,65 m²
1390000.0,2 Bedroom Apartment,Blyde Riverwalk Estate,2.0,2.0,2.0,70 m²
415000.0,2 Bedroom Apartment,Groblerpark,2.0,1.0,1.0,48 m²
759000.0,1 Bedroom Apartment,Lonehill,1.0,1.0,1.0,52 m²
600000.0,1 Bedroom Apartment,Hatfield,1.0,1.0,1.0,35 m²
1385000.0,2 Bedroom Apartment,Hatfield,2.0,2.0,1.0,62 m²
950000.0,3 Bedroom Apartment,Observatory,3.0,1.0,1.0,139 m²
1050000.0,2 Bedroom Apartment,Noordwyk,2.0,2.0,2.0,90 m²
749000.0,2 Bedroom Apartment,Sunninghill,2.0,1.0,1.0,76 m²
520000.0,1 Bedroom Apartment,Montana,1.0,1.0,1.0,44 m²
365000.0,1 Bedroom Apartment,Proclamation Hill,1.0,1.0,1.0,51 m²
1450000.0,2 Bedroom Apartment,Bryanston,2.0,2.0,2.0,91 m²
599000.0,1 Bedroom Apartment,Paulshof,1.0,1.0,1.0,56 m²
680000.0,1 Bedroom Apartment,Zwartkop,1.0,1.0,1.0,75 m²
640000.0,2 Bedroom Apartment,Kew,2.0,1.5,2.0,104 m²
2350000.0,2 Bedroom Apartment,Brooklyn,2.0,2.0,2.0,92 m²
1150000.0,1 Bedroom Apartment,Fourways,1.0,1.0,1.0,94 m²
780000.0,2 Bedroom Apartment,Helikonpark,2.0,1.0,1.0,71 m²
720000.0,2 Bedroom Apartment,Rynfield,2.0,1.0,2.0,82 m²
410000.0,2.5 Bedroom Apartment,Gezina,2.5,1.0,1.0,71 m²
980000.0,2 Bedroom Apartment,Lonehill,2.0,1.0,1.0,78 m²
750000.0,2 Bedroom Apartment,Eden Glen,2.0,2.0,2.0,64 m²
600000.0,1 Bedroom Apartment,Edendale,1.0,1.0,1.0,69 m²
2395000.0,2 Bedroom Apartment,Brooklyn,2.0,2.0,2.0,104 m²
340000.0,1 Bedroom Apartment,Sunnyside,1.0,1.0,1.0,54 m²
740000.0,0.5 Bedroom Apartment,Hatfield,0.5,1.0,1.0,45 m²
965000.0,2 Bedroom Apartment,Witfield,2.0,2.0,1.0,94 m²
965000.0,2 Bedroom Apartment,Witfield,2.0,2.0,1.0,94 m²
749000.0,3 Bedroom Apartment,Three Rivers,3.0,2.0,2.0,142 m²
520000.0,2 Bedroom Apartment,La Montagne,2.0,1.0,1.0,84 m²
609900.0,2 Bedroom Apartment,Kenleaf,2.0,1.0,1.0,42 m²
799500.0,2 Bedroom Apartment,Glen Austin AH,2.0,1.0,1.0,65 m²
300000.0,2 Bedroom Apartment,Vereeniging Central,2.0,2.0,1.0,105 m²
3700000.0,2 Bedroom Apartment,Hyde Park,2.0,2.0,2.0,120 m²
1175500.0,2 Bedroom Apartment,Ferndale,2.0,2.0,1.0,71 m²
475000.0,1 Bedroom Apartment,Gezina,1.0,1.0,1.0,72 m²
699000.0,2 Bedroom Apartment,Bedford Gardens,2.0,1.0,1.0,86 m²
1499000.0,2 Bedroom Apartment,Linbro Park,2.0,2.0,2.0,103 m²
780000.0,2 Bedroom Apartment,Annlin,2.0,1.0,2.0,80 m²
5200000.0,1 Bedroom Apartment,Sandton Central,1.0,1.5,2.0,69 m²
760000.0,2 Bedroom Apartment,Vorna Valley,2.0,1.0,1.0,106 m²
699999.0,2 Bedroom Apartment,Sagewood,2.0,1.0,2.0,80 m²
895000.0,2 Bedroom Apartment,La Montagne,2.0,1.0,2.0,88 m²
900000.0,1 Bedroom Apartment,Blyde Riverwalk Estate,1.0,1.0,1.0,58 m²
380000.0,2 Bedroom Apartment,Jeppestown,2.0,1.0,1.0,75 m²
1000000.0,2 Bedroom Apartment,Broadacres,2.0,1.0,2.0,75 m²
770000.0,2 Bedroom Apartment,Rooihuiskraal North,2.0,1.0,1.0,107 m²
820000.0,1 Bedroom Apartment,Oakdene,1.0,1.0,1.0,51 m²
720000.0,2 Bedroom Apartment,Northwold,2.0,2.0,1.0,74 m²
1590000.0,2 Bedroom Apartment,Bedford Gardens,2.0,2.0,2.0,82 m²
1147000.0,2 Bedroom Apartment,Sunninghill,2.0,2.0,2.0,87 m²
560000.0,4 Bedroom Apartment,Sunnyside,4.0,2.0,2.0,82 m²
2450000.0,2 Bedroom Apartment,Morningside,2.0,2.0,2.0,107 m²
821000.0,3 Bedroom Apartment,Greenhills,3.0,2.0,1.0,69 m²
800000.0,1 Bedroom Apartment,Willow Park Manor,1.0,1.0,1.0,44 m²
699000.0,1 Bedroom Apartment,Barbeque Downs,1.0,1.0,1.0,46 m²
2450000.0,2 Bedroom Apartment,Morningside,2.0,2.0,2.0,107 m²
1699000.0,3 Bedroom Apartment,Waterfall,3.0,2.0,2.0,107 m²
655000.0,2 Bedroom Apartment,Kilner Park,2.0,2.0,2.0,90 m²
1450000.0,2 Bedroom Apartment,Helderkruin,2.0,1.0,3.0,117 m²
745000.0,2 Bedroom Apartment,Moreleta Park,2.0,1.0,2.0,73 m²
895000.0,1 Bedroom Apartment,Bryanston,1.0,1.0,2.0,55 m²
1950000.0,2 Bedroom Apartment,Benmore Gardens,2.0,2.0,2.0,122 m²
9777777.0,2 Bedroom Apartment,Sandhurst,2.0,2.5,2.0,163 m²
545000.0,1 Bedroom Apartment,Braamfontein,1.0,1.0,1.0,65 m²
800000.0,2 Bedroom Apartment,Klopperpark,2.0,1.0,1.0,99 m²
690000.0,2 Bedroom Apartment,Northwold,2.0,1.0,1.0,80 m²
799000.0,2 Bedroom Apartment,Boardwalk,2.0,1.0,2.0,48 m²
690000.0,2 Bedroom Apartment,Northwold,2.0,1.0,1.0,80 m²
799000.0,2 Bedroom Apartment,Boardwalk,2.0,1.0,2.0,48 m²
470000.0,2 Bedroom Apartment,Fleurhof,2.0,1.0,1.0,38 m²
2200000.0,2 Bedroom Apartment,Brooklyn,2.0,1.0,2.0,64 m²
599000.0,1 Bedroom Apartment,Westdene,1.0,1.0,1.0,46 m²
1260000.0,2 Bedroom Apartment,Glen Marais,2.0,2.0,2.0,80 m²
740000.0,3 Bedroom Apartment,Pretoria Central,3.0,2.0,1.0,88 m²
750000.0,1 Bedroom Apartment,Magaliessig,1.0,1.0,1.0,56 m²
760000.0,2 Bedroom Apartment,Highveld,2.0,1.0,3.0,60 m²
850000.0,2 Bedroom Apartment,Lyttelton Manor,2.0,2.0,1.0,65 m²
395000.0,1 Bedroom Apartment,Braamfontein,1.0,1.0,1.0,26 m²
1360000.0,2 Bedroom Apartment,Edenburg,2.0,2.0,2.0,89 m²
550000.0,2 Bedroom Apartment,Benoni Central,2.0,1.0,1.0,57 m²
785000.0,2 Bedroom Apartment,Ruimsig,2.0,2.0,1.0,80 m²
33999000.0,4 Bedroom Apartment,Sandton Central,4.0,4.5,6.0,443 m²
1260000.0,2 Bedroom Apartment,Fourways,2.0,1.0,2.0,102 m²
1190000.0,2 Bedroom Apartment,Bryanston,2.0,2.0,2.0,84 m²
925000.0,2 Bedroom Apartment,Craighall Park,2.0,2.0,1.0,102 m²
745000.0,2 Bedroom Apartment,Jansenpark,2.0,1.0,2.0,92 m²
545000.0,1 Bedroom Apartment,Northgate,1.0,1.0,1.0,37 m²
4650000.0,2 Bedroom Apartment,Morningside,2.0,3.0,2.0,118 m²
415000.0,2 Bedroom Apartment,Kempton Park Central,2.0,1.0,1.0,49 m²
540000.0,2 Bedroom Apartment,Windsor West,2.0,1.0,2.0,73 m²
370000.0,1 Bedroom Apartment,Union,1.0,1.0,1.0,38 m²
300000.0,1 Bedroom Apartment,Pretoria North,1.0,1.0,1.0,49 m²
460000.0,2 Bedroom Apartment,Jabulani,2.0,1.0,1.0,8 421 m²
749000.0,2 Bedroom Apartment,Lakefield,2.0,1.0,1.0,71 m²
650000.0,3 Bedroom Apartment,Westonaria,3.0,2.0,4.0,153 m²
1170000.0,2 Bedroom Apartment,North Riding,2.0,2.0,2.0,84 m²
810000.0,2 Bedroom Apartment,Meyerton Central,2.0,2.0,1.0,110 m²
4350000.0,3 Bedroom Apartment,Morningside,3.0,3.5,2.0,271 m²
700000.0,2 Bedroom Apartment,Vorna Valley,2.0,1.0,2.0,82 m²
490000.0,1 Bedroom Apartment,The Reeds,1.0,1.0,1.0,43 m²
995000.0,2 Bedroom Apartment,Bassonia,2.0,2.0,2.0,112 m²
1995000.0,2 Bedroom Apartment,Menlo Park,2.0,2.5,2.0,105 m²
2499000.0,2 Bedroom Apartment,Bedfordview,2.0,2.0,2.0,110 m²
750000.0,2 Bedroom Apartment,Edleen,2.0,1.5,1.0,72 m²
630000.0,2 Bedroom Apartment,Honeydew Grove,2.0,1.0,2.0,87 m²
1695000.0,3 Bedroom Apartment,Waterfall,3.0,2.0,2.0,115 m²
2299900.0,2 Bedroom Apartment,Waterfall,2.0,2.0,3.0,105 m²
1050000.0,2 Bedroom Apartment,Morningside,2.0,1.0,1.0,62 m²
525000.0,1 Bedroom Apartment,Kilner Park,1.0,1.0,1.0,54 m²
599000.0,1 Bedroom Apartment,Jackal Creek Golf Estate,1.0,1.0,1.0,51 m²
750000.0,2 Bedroom Apartment,Edleen,2.0,1.5,1.0,72 m²
710000.0,2 Bedroom Apartment,Boardwalk,2.0,1.0,1.0,54 m²
750000.0,2 Bedroom Apartment,Edleen,2.0,1.5,1.0,72 m²
710000.0,2 Bedroom Apartment,Boardwalk,2.0,1.0,1.0,54 m²
925000.0,2 Bedroom Apartment,Greenstone Hill,2.0,1.0,2.0,74 m²
1400000.0,1 Bedroom Apartment,Waterkloof,1.0,1.0,1.0,55 m²
2599900.0,3 Bedroom Apartment,The Polofields,3.0,2.0,2.0,124 m²
2799995.0,1 Bedroom Apartment,Sandton Central,1.0,1.0,1.0,90 m²
585000.0,2.5 Bedroom Apartment,Arcadia,2.5,1.0,1.0,100 m²
635000.0,1 Bedroom Apartment,Helderkruin,1.0,1.0,2.0,86 m²
749000.0,2 Bedroom Apartment,Magaliessig,2.0,1.0,1.0,79 m²
850000.0,2 Bedroom Apartment,Muckleneuk,2.0,1.5,1.0,99 m²
570000.0,2 Bedroom Apartment,Albemarle,2.0,1.0,2.0,86 m²
1195000.0,1 Bedroom Apartment,Linksfield,1.0,1.0,1.0,38 m²
550000.0,1 Bedroom Apartment,Die Hoewes,1.0,1.0,1.0,51 m²
749000.0,1 Bedroom Apartment,Hatfield,1.0,1.0,1.0,36 m²
729000.0,2 Bedroom Apartment,Rynfield,2.0,2.0,2.0,80 m²
1000000.0,3 Bedroom Apartment,Noordwyk,3.0,2.0,2.0,124 m²
899000.0,2 Bedroom Apartment,Solheim,2.0,1.0,2.0,85 m²
730000.0,2 Bedroom Apartment,Pretoria North,2.0,1.0,1.0,74 m²
570000.0,2 Bedroom Apartment,Albemarle,2.0,1.0,2.0,86 m²
565000.0,3 Bedroom Apartment,Wonderboom South,3.0,1.5,1.0,94 m²
2900000.0,3 Bedroom Apartment,Sandown,3.0,2.0,2.0,208 m²
649000.0,2 Bedroom Apartment,Sundowner,2.0,1.0,4.0,65 m²
3099900.0,3 Bedroom Apartment,Waterfall,3.0,2.0,2.0,119 m²
910000.0,2 Bedroom Apartment,Montana Tuine,2.0,1.0,1.0,54 m²
1499000.0,2 Bedroom Apartment,Wendywood,2.0,2.0,2.0,88 m²
645000.0,2 Bedroom Apartment,Ferndale,2.0,1.0,1.0,72 m²
1595000.0,3 Bedroom Apartment,Oakdene,3.0,2.0,2.0,99 m²
1250000.0,3 Bedroom Apartment,Buccleuch,3.0,2.0,2.0,136 m²
870000.0,2 Bedroom Apartment,Erand Gardens,2.0,1.0,1.0,65 m²
645000.0,2 Bedroom Apartment,Ferndale,2.0,1.0,1.0,72 m²
1190000.0,2 Bedroom Apartment,Greenstone Crest,2.0,2.0,2.0,96 m²
1199000.0,3 Bedroom Apartment,Pomona,3.0,2.0,2.0,88 m²
1300000.0,3 Bedroom Apartment,Willow Park Manor,3.0,2.0,2.0,76 m²
850000.0,1 Bedroom Apartment,Petervale,1.0,1.0,2.0,44 m²
680000.0,2 Bedroom Apartment,Glen Marais,2.0,1.0,1.0,57 m²
5999000.0,2 Bedroom Apartment,Sandown,2.0,2.0,2.0,147 m²
550000.0,2 Bedroom Apartment,Wonderpark Estate,2.0,1.0,1.0,70 m²
1249000.0,2 Bedroom Apartment,Chartwell,2.0,1.0,1.0,65 m²
1249000.0,2 Bedroom Apartment,Chartwell,2.0,1.0,1.0,65 m²
500000.0,2 Bedroom Apartment,Karenpark,2.0,1.0,1.0,70 m²
980000.0,3 Bedroom Apartment,La Montagne,3.0,2.0,2.0,124 m²
650000.0,2 Bedroom Apartment,Ridgeway,2.0,1.0,1.0,79 m²
1100000.0,2 Bedroom Apartment,Blue Hills,2.0,2.0,1.0,85 m²
950000.0,2 Bedroom Apartment,Norton Home Estate,2.0,2.0,1.0,79 m²
1249000.0,2 Bedroom Apartment,Chartwell,2.0,1.0,1.0,65 m²
580000.0,5 Bedroom Apartment,Muckleneuk,5.0,1.0,1.0,94 m²
2000000.0,2 Bedroom Apartment,Brooklyn,2.0,2.0,2.0,63 m²
629000.0,1 Bedroom Apartment,Northgate,1.0,1.0,1.0,59 m²
975000.0,2 Bedroom Apartment,Linbro Park,2.0,1.0,2.0,58 m²
975000.0,2 Bedroom Apartment,Linbro Park,2.0,1.0,2.0,58 m²
539000.0,1 Bedroom Apartment,Fourways,1.0,1.0,1.0,32 m²
650000.0,2 Bedroom Apartment,Rangeview,2.0,1.0,2.0,77 m²
580000.0,3.5 Bedroom Apartment,Sunnyside,3.5,1.5,1.0,79 m²
795000.0,2 Bedroom Apartment,Leeuwenhof Estate,2.0,2.0,2.0,80 m²
949995.0,1 Bedroom Apartment,Morningside Ext 40,1.0,1.0,1.0,60 m²
763000.0,2 Bedroom Apartment,The Orchards,2.0,1.0,1.0,62 m²
550000.0,2 Bedroom Apartment,Sonneveld,2.0,1.0,1.0,42 877 m²
450000.0,1 Bedroom Apartment,Albertville,1.0,1.0,1.0,55 m²
750000.0,2 Bedroom Apartment,Jansenpark,2.0,1.0,1.0,67 m²
1650000.0,2 Bedroom Apartment,Strathavon,2.0,1.0,1.0,95 m²
1099000.0,2 Bedroom Apartment,Cedar Hills Private Estate,2.0,2.0,2.0,88 m²
470000.0,2 Bedroom Apartment,Pretoria North,2.0,1.0,1.0,80 m²
763000.0,2 Bedroom Apartment,The Orchards,2.0,1.0,1.0,62 m²
370000.0,1 Bedroom Apartment,Horizon View,1.0,1.0,1.0,38 m²
370000.0,1 Bedroom Apartment,Horizon View,1.0,1.0,1.0,38 m²
620000.0,2 Bedroom Apartment,Honeydew,2.0,2.0,1.0,57 m²
3200000.0,2 Bedroom Apartment,Melrose Arch,2.0,2.0,2.0,60 m²
1200000.0,3 Bedroom Apartment,Broadacres,3.0,2.0,2.0,114 m²
540000.0,1 Bedroom Apartment,Ferndale,1.0,1.0,1.0,40 m²
650000.0,2 Bedroom Apartment,Queenswood,2.0,1.0,2.0,66 m²
1300000.0,2 Bedroom Apartment,Beverley,2.0,2.0,2.0,136 m²
840000.0,2 Bedroom Apartment,Boardwalk,2.0,1.0,1.0,58 m²
920000.0,2 Bedroom Apartment,Montana,2.0,1.0,2.0,96 m²
659000.0,2 Bedroom Apartment,Ravenswood,2.0,1.0,1.0,64 m²
1299000.0,2 Bedroom Apartment,Chartwell,2.0,2.0,2.0,68 m²
2500000.0,2 Bedroom Apartment,Brooklyn,2.0,2.0,2.0,93 m²
1249000.0,2 Bedroom Apartment,Atholl,2.0,2.0,2.0,105 m²
990000.0,2 Bedroom Apartment,Blue Hills,2.0,2.0,1.0,85 m²
1490000.0,1 Bedroom Apartment,Craighall Park,1.0,1.0,1.0,107 m²
1465000.0,3 Bedroom Apartment,Summerset,3.0,2.0,3.0,135 m²
580000.0,1 Bedroom Apartment,Murrayfield,1.0,1.0,1.0,37 m²
2500000.0,2 Bedroom Apartment,Brooklyn,2.0,2.0,2.0,93 m²
785000.0,2.5 Bedroom Apartment,Hatfield,2.5,1.0,1.0,53 m²
1350000.0,3 Bedroom Apartment,Oakdene,3.0,2.0,2.0,100 m²
1650000.0,3 Bedroom Apartment,Bartlett,3.0,2.0,2.0,107 m²
1050000.0,2 Bedroom Apartment,Douglasdale,2.0,1.0,2.0,103 m²
1349000.0,3 Bedroom Apartment,Modderfontein,3.0,2.0,2.0,105 m²
1450000.0,2 Bedroom Apartment,Craighall Park,2.0,1.0,1.0,82 m²
585000.0,3 Bedroom Apartment,Sunnyside,3.0,3.0,1.0,136 m²
1349000.0,3 Bedroom Apartment,Modderfontein,3.0,2.0,2.0,105 m²
